category,productName,review,predictedSentiment,score,positivePercent,negativePercent
Phone,nokia lumia 520,build quality is : Quite enough but not super Internet : IE 10 still crap. Multimedia : Not so bad not so good Camera : So bad. Sorry Text Input : In my language (Turkish) it's so hard to type anything. Display : IPS LCD excellent but too low resolution,Negative,-0.9214,72.38386932108219,17.91730474732006
Phone,samsung galaxy s3 mini,"LOVE MY SAMSUNG MINI! IT IS SO PERFECT FOR ME! It is my first smart phone and I am not very tech savvy so hav eit set on easy mode which is very user friendly for me. It is a good size, takes good photos and is reliable and easy to use! JUST LOVE IT!!!",Positive,0.9894,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,"Really couldnt decide on buying this or the iphone but so glad i brought this. Its a perfect size for a womans hand, get picture. The camera and video are great. Only downside is the battery life (but thats mainly as i am on it alot). Great Product, Love It!!",Positive,0.9881,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,Amazing product! Wonderful screen resolution. I love that it is smaller than the normal S3 but works perfectly! Everything about this phone is great! Perfect for teenagers! It is my second smartphone and I am incredibly pleased. I keep getting compliments on how it looks.,Positive,0.9881,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,it`s an AWESOME phone it`s big enough for me because the galaxy s3/s4 are a bit big and too pricy i have been very very happy with this phone.but i think that samsung should have made it with a bigger battery but overall it`s SUPER AMAZING and i really recommend it for those who want a great and...,Positive,0.985,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,"I wanted the big s3 for ages but i really didnt like the size of it and i am so glad they brought the mini out. The phone overall is really good. It fits in your hand perfectly, its fast and the screen quality is very clear. I especially love the size of the phone over all.",Positive,0.9844,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,The phone is good but the battery life is worse than the iphone!! 3 hours and the battery is dead even if I dont use the phone the battery will still die within 3 hours! Ive done everthing I can to try and save battery life and it makes no difference.,Negative,-0.9421,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,"Do not buy this phone. Phone over heats, without battery installed. Not good, can not even return. They put your home and family at risk, by selling you a phone that heats up very bad! Do not buy!!!! I will wait till it burns me or catch my home on fire and then they will worry about it.",Negative,-0.9296,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,"I am very disappointed... First this phone come from CHINA and this is a fake phone with software really bad... Second I cant connect internet with any band I try every supplier on my country, because this is a fake version dont work. I will never bought this if I knew this is.",Negative,-0.9244,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,"Worst phone I've ever owned. If you don't use your phone much or don't like to use apps, this phone might work for you. Just online looking for a new phone and saw this phone and had to drop by and give a rating. This phone makes me angry several times a day and shuts down and lags all the time.",Negative,-0.9203,77.18295218295218,13.66943866943867
Phone,samsung galaxy s3 mini,i bought a i8190L and SORPRISE!!!! i get a i8190 in the box of one i8190L....... Bad Bad....... samsung mistake???,Negative,-0.9023,77.18295218295218,13.66943866943867
Phone,oneplus one 64gb,best phone for everything... best camera.. best performance.. best user interface.. and best supports.. One plus one makes you a fan of itself.. best gaming experience ever with this phone.. even my friend who has iphone 6.,Positive,0.9874,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,"its an amazing device..... i can connect my external hard disk,,,,, yes computer external Hard disk is supported on my oneplus one in NTFS format .its really amazing :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) My oneplus one also supports NTFS format pendrives.",Positive,0.9863,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,An amazing phone. blazing fast . Here are the pros and cons Pros: 1. Superb Hardware 2. More awesome Cyanogen Mod 3. Great Rear Camera for daylight pics and front camera for crystal clear selfies 4. Very slim design and great to hold in hand ( specially love the back texture) 5.,Positive,0.9855,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,The phone is great. Let me give all the pros first. 1. Great storage 64 GB that too under 20 grand. That's what you can get maximum 2. Super hit performance 2.5 GHz... Great speeds for gamers 3. 4G support... Really good. 4. Full HD screen. Goes good with movie lovers. 5. 13 MP camera.,Positive,0.9854,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,"I LOVE THIS PHONE, am using it no PROBLEMS, DURABLE, excellent signal, FASSSSSSST, CYANOGEN operating system OUTSTANDING!!!!!!!! YES if I could I buy 10 more of these phones! REMEMBER this PHONE ONLY TAKE MICRO SIM! I GIVE 5 STARS EASY!!!!!!! The price is FANTASTIC!!!!!!!",Positive,0.9848,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,Fon is overall supprbbb.. But few thngs i want to share.! DISADVANTAGES:- 1. No FM RADIO 2. If u r lukng for pics in CAMERA folder in gallery so pics are not changing smoothly.. ITS QUITE HANGED..Otherwise no issue with gallery. 3. - 2.5 processor but still can't make me happy..,Negative,-0.9294,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,"#UPDATE (25-11-15) - PROBLEM 1 - Unfortunately, this phone has the ""Ghost Screen Touch/Swipe"" PROBLEM. Look it up on google. I'm not making it up. Damn thing, can't even browse properly because of this. I paid hard earned 20K for this piece of junk.",Negative,-0.9283,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,There is no shortcut to search and call.Updating a contact is bit tough. Picture quality is decent but no so great as per reviews. No difference in picture quality between samsung S3 (earlier mobile of myne). Doesn't respond for 2 to 3 seconds some times.,Negative,-0.9232,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,from last 10 months i am using this mobile but between that i have faces many of challenges like battery back up hang problem and also charging problem so i m very disappointed with this mobile i think i have wasted money for this brand,Negative,-0.923,69.25868325557283,20.943494038361845
Phone,oneplus one 64gb,"Not sure if it's the phone or the Cyanogen/lollipop OS, but my time with it has not been stellar The bad: -suffers BT connectivity issues with terrible music skipping, I don't even bother using the device with BT anymore and just use the AUX jack -plugging headphones into AUX jack launches google...",Negative,-0.9182,69.25868325557283,20.943494038361845
Phone,motorola moto x,"I have used quite phones - Nokia, Alcatel, Samsung, ZTE, HTC, Sony, LG and in recent months iphone 5 but Moto X definitely and certainly number one. Incredible phone. Great features. Excellent sound. The design is just perfect. Nice and easy to use with one hand. Active Display is a genius idea.",Positive,0.9916,79.90481226864092,12.533051295610788
Phone,motorola moto x,"This phone is amazing!! Love the speed over my last phone. Wish there was expandable SD slot, but overall love the phone. Nice resolution, beautiful display. Fast processor as well. Overall great phone, highly recommend!!",Positive,0.989,79.90481226864092,12.533051295610788
Phone,motorola moto x,"I was skeptical at first since I've seen good as well as bad reviews but I'm proud to say it's perfect!! And brand new!! Despite what others have been saying. Runs smoothly, great sound, amazing camera, calls are great and it's just overall perfect! I have metro PCS and it was a breeze to switch.",Positive,0.9887,79.90481226864092,12.533051295610788
Phone,motorola moto x,"Amazing phone, super powerful, feels great in the hand, just wish the battery life and camera were a little better. Stock Android makes this phone amazing, and the amount of ram (3 GB) is great. Awesome build quality, as the back of the phone has one of the most grippy textures ever!",Positive,0.9886,79.90481226864092,12.533051295610788
Phone,motorola moto x,So far I really love this phone. I've had it for about a month. I've only had Motorola smart phones. This one is just so nice. I love the size of the screen. And the bamboo back is just so beautiful The battery life is great. The turbo charger is wonderful. I love the updated OS.,Positive,0.9875,79.90481226864092,12.533051295610788
Phone,motorola moto x,"Oh, I'm so disappointed. The overall phone is ok, but it doesn't run smooth, nor has a good camera and even worse, it's too big. I think it's a much big price to be given to a so poor phone.",Negative,-0.9455,79.90481226864092,12.533051295610788
Phone,motorola moto x,"Pro: EVERYTHING (I had a nexus 5 and it was jut pain with signal and quality. My NEXUS 5 BENT) - Aluminum housing - Fast and Furious - Hanged only 1 time so far in 3 months (mutiple calls, fb, whatsapp, etc) - NEXUS 5 killer Cons: - Whoever was the camera engineer should be fired.",Negative,-0.9423,79.90481226864092,12.533051295610788
Phone,motorola moto x,"I loved a lot about this phone, but the biggest problems to me seemed huge. the microphone had to be in a very specific spot on my face in order for people to hear me and the speakerphone feature echoed so terribly bad!!",Negative,-0.9235,79.90481226864092,12.533051295610788
Phone,motorola moto x,"Came with defective charger that wouldn't charge. Had to get a different one. Speaker option is terrible and useless as it echoes the other person making conversation almost impossible. I hate not being able to use the speaker, as I am used to with my old phone.",Negative,-0.9049,79.90481226864092,12.533051295610788
Phone,motorola moto x,"If you ever had a Samsung Galaxy don't chose Moto X Gen2, you will be so disappointed. The Calendar monthly view is useless, not possible to schedule Peak time for mail. Camera has not been seen this bad for years.",Negative,-0.8983,79.90481226864092,12.533051295610788
Phone,samsung galaxy note 2,this phone is great battery life is the best display is awsome buld qualty is really good camera is good is FAST i love the speed of this phone is just perfect desighn looks good as well great everyday usage for this phone i really like it is great for bussines all the galaxy phones in my opinion,Positive,0.9901,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,"Truly the best phone I have ever seen. It is innovative, great build and what a way to be creative. The camera looks great especially if you want to add special effects to photos like drawing on them. Amazing audio and video capturing. Great for games, movies and shows.",Positive,0.988,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,"I had the original Note before but this one takes the cake. Pros: Excellent speed Very clear conversations on phone, the loudspeaker & using Bluetooth headset Battery life is more than what I expected (2 to 3 days) Fits nicely in hand Cons: Cannot move apps to external SD card Great buy, definitely...",Positive,0.9832,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,"Not only is this the best phone I've ever had, it's possibly the best electronic device of any kind I've ever had. It's lightweight, huge screen, extremely colorful display, super fast processor, takes great pictures including panoramic, battery life is great and it feels solid.",Positive,0.9819,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,"Best SMARTphone I've owned so far! Touchwiz UX is really good, JB is extremely smooth, S-Pen is really pratical, the multiple-screens multitasking is awesome, build is solid and the screen is just gorgeous! I love it! The best smartphone out there!",Positive,0.9811,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,"Hi, my phone only works for one year, works very well , but few days ago the mother board broke, is call the Sudden Death Syndrome. So I spend a lot of money for one year of use ... Bad ... so bad ...",Negative,-0.9652,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,The pen works with my phone but does not fit in the slot for the pen. Therefore it is very inconvenient to carry with the phone and high risk to lose. I realise that there are a lot of phone versions. Too bad Samsung didn't standardize the pens.,Negative,-0.9528,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,"The phone looks new, but the packaging it came in was a really bad. It was torn from one side which made me think that it could be stolen or something. So I went ahead and checked the EMEI, but did not find it in blacklisted IMEI's so I guess I was just being paranoid.",Negative,-0.9381,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,It is good and working good as I tested with someone's battery but the bad news is the real battery of the phone is not good so I need to get a new battery before I can us the phone. Now because the battery is not good the phone as become died elephant.,Negative,-0.9321,76.78958785249458,15.184381778741866
Phone,samsung galaxy note 2,These have defective memory chips. These 16gb note 2 have defective memory chips that cause Samsung sudden death. Look up insane chips. Samsung will not fix it. They will not help at all. There is a company that will replace the emmc chip for $150.,Negative,-0.9282,76.78958785249458,15.184381778741866
Phone,samsung galaxy s ii,"This is by far the best phone I have ever had, it's fast, signal strength is awesome, clarity is very good, good speaker phone. All around great phone, love watching movies, taking pics and video. I can also do all my work emails it's just great!!",Positive,0.9878,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"I have a Samsung Galaxy S2, I can tell you people that is the better phone I never had,my last cellphone was Nexus S is a good phone but Gs2 is Amazing!! hiper fast, beautiful and shiny 4,3 super amoled plus screen, micro sd, extra good quality speakers,lighter and thinner, is undoubtedly the best...",Positive,0.9862,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"LOVE, LOVE, LOVE!! was a gift for my Husband, He Loves It!! The phone came quickly and packed in original factory packaging. Works and Looks Great!! Thinking of buying another for myself...........maybe???",Positive,0.9855,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,Love this phone. I'm rating this after almost 3 years. It's a great phone I love it. The White one is definitely better looking than the black one in my opinion. It's been great. I think I'll love this phone forever even though it's quite outdated now. Very easy to use.,Positive,0.9843,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"Best smartphone with amazing display, unbelivable fast browsing, great games, very good call quality, perfect camera, lightning fast phone. And it is razor thin and very light. Its the vest phone you can buy :) I also think build quality is very good. Samsung good job.",Positive,0.9824,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,I received an phone does not work the phone screws missing not turn the phone does nothing was a gift and made me look bad I'm furious should not be allowed to cheat the customers this way yo recibi un telefono que no funciona el telefono le faltan tornillos no prende el telfono no hace nada era un...,Negative,-0.9657,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"This phone was pretty cool, but it gets a one star from me because the charging port is weak. It's a very flawed design and breaks after only a few months of use. There are no parts anywhere on the Samsung website so that I could replace the broken charge port so it's just a waste of money, not to...",Negative,-0.9541,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"On my second phone in a month. First phone completely died, would not hold a charge and did very strange things. New phone stays charged, but as is the case with all of these there is NO predictive text, NO spell check, NO suggestions when typing.",Negative,-0.9441,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"The phone of itself was good, but the fact it was used, and would not recharge properly is what caused the problem, and I became disillusioned, and no longer interested in the phone. Further I realized I might have a problem going forward with it.",Negative,-0.9402,74.55555555555556,17.88888888888889
Phone,samsung galaxy s ii,"I bought this cel used but did not think it came that way, the case is VERY DAMAGED, I did not bring charger. I am not satisfied with this item :(",Negative,-0.9364,74.55555555555556,17.88888888888889
Phone,asus zenfone 2,"This is a great phone, i love it, 3gb ram, perfect and enough for users that install lot of apps and 32gb rom, great!! Processor is also great, and the screen and camera too. Have it for 6 months, 0 problems...i recommend it!! I'm also a asus lover. You are the best!! Thanks!",Positive,0.9889,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"I would have given it a 5 star but because of a feature a star is deducted. Tapping to lock and unlock the screen is not working as it should be. Otherwise, the best phone ever !! Super fast and super solid. Loved it !! Satisfied till now after using it for a month.",Positive,0.9857,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"I'm not a smartphone power user, but I absolutely love this phone...for the price you get a beautiful IPS screen, VERY fast processing, a pretty decent camera, good amount of storage and some great functionality Battery life might be an issue for some people, but i strongly suggest you utilize the...",Positive,0.9849,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"I've only been using the phone for two days, but so far I'm very, very impressed. I bought this phone to replace a Samsung Galaxy Note, and I think the Asus phone is far superior in all respects. It's beautifully made, very solid, has a clear and bright screen, and is extremely fast.",Positive,0.9824,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"Great phone for the really great price. Many people compliment and have ordered one themselves. The only thing I would recommend is getting the $300 dollar version if you want better running android system. Battery life is great, screen is crisp clear, and photos come out great.",Positive,0.9819,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"Waste of money! They phone didn't last more than 5months, and I gave me problems since week #2. The OS upgrades are very unstable and can break your phone. I really wasted my money buying this useless phone. Very disappointed with the quality of hardware and software.",Negative,-0.9566,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"This phone is technically fine, but it is a victim of bad circumstance. It has an Intel chipset, which is turning out to be a very bad thing, since Intel has recently abandoned the mobile market, and will not be making any future chips for phones.",Negative,-0.953,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"This has to be the worst phone on the market. I thought Trac Phone was bad. This is far worse. It won't shut off, even on a dead battery . Don't buy this phone,,,",Negative,-0.9432,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"Don't buy! Or, your life will be miserable! Screen black out and frozen after two months, non-existent cs, no tech support, creating a chaos in my life, destroy my relationship, caused loss of businesses.",Negative,-0.9387,67.11711711711712,25.45045045045045
Phone,asus zenfone 2,"Zenfone2 , its like the red head stepchild of a smartphone. I hate it. Poor software makes it difficult to own and starting back at the beginning every time you go into an app, even when it's suppose to be running in the background frustrates the hell out of me.",Negative,-0.936,67.11711711711712,25.45045045045045
